"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1439","Rv2256a",0.704229922083333,2.10330377146154,3.52510658192195,0.00258278213578037,0.0611425484291976,-1.69101805726047
"4085",NA,-1.01137911633333,4.28646959492308,-3.52392327754776,0.002589432554744,0.0611425484291976,-1.69347472334401
"505","Rv1423",0.73283090925,1.94909913438462,3.51809359049137,0.00262244590685869,0.061650482722643,-1.70557625928526
"3322","Rv0392c",-1.03715154008333,1.48002504246154,-3.51240226202483,0.00265507914897087,0.0621450840108467,-1.71738812566707
"4504",NA,-1.58071284494445,3.57136665561538,-3.50703586310128,0.0026862187450378,0.0626005759713158,-1.7285233714789
"4814",NA,-0.533754313138888,1.77121300446154,-3.50298251208574,0.00270997938052539,0.0628809068381649,-1.73693257981079
"2019","Rv2766c",0.633804562361111,1.28378859469231,3.49761546348564,0.00274176235631123,0.063157647594309,-1.74806525413337
"2207","Rv2937",-0.997192860694444,1.30984168307692,-3.49699300198941,0.00274547236743918,0.063157647594309,-1.74935625682057
"25","Rv0996",0.797629309527777,2.11177581584615,3.49387987063461,0.00276410228026992,0.0633144795822513,-1.75581251818245
"1460","Rv2274A",-0.688698204861112,1.70370868184615,-3.48923695966124,0.00279212029975851,0.0636841055604494,-1.7654399224027
"2227","Rv2952",-0.577330334583334,1.01994084461538,-3.48308474460879,0.00282968110977319,0.0640479275087213,-1.77819429540449
"4958",NA,-0.559414703444444,2.02225107861538,-3.4818944873885,0.00283700562305942,0.0640479275087213,-1.78066150334605
"3760","Rv0076c",-0.973110610388889,1.40971749846154,-3.48077380858472,0.00284391916923054,0.0640479275087213,-1.78298438040454
"4286",NA,-0.816678253972223,2.39390368938462,-3.47785905112243,0.00286197891433334,0.0641849664469736,-1.78902543356204
"2141","Rv2876",-1.32920495391667,2.776904133,-3.47229363884644,0.00289677874502463,0.0642906206315302,-1.80055820824624
"2479","Rv3172c",0.621548948055556,1.50269826938462,3.46686927957871,0.00293110055023494,0.0642906206315302,-1.81179618776731
"1597","Rv2395B",-0.698103328694444,2.92162996176923,-3.46631659031049,0.00293462017475996,0.0642906206315302,-1.81294108829457
"4578",NA,-0.575001918194444,1.99413393069231,-3.4662720023412,0.00293490430165833,0.0642906206315302,-1.8130334515196
"1663","Rv2451",-0.515559654027778,1.78914911392308,-3.46584967766207,0.00293759682532616,0.0642906206315302,-1.81390828155973
"2228","Rv2953",-0.863878512305556,1.53086395746154,-3.46568347806869,0.00293865709976211,0.0642906206315302,-1.81425255373744
"4177",NA,0.680477324555555,1.46545256223077,3.4588120089387,0.00298282769906996,0.0649199866876237,-1.82848430468142
"4377",NA,-1.87386886280556,2.28228244915385,-3.45581942186748,0.00300226964564599,0.0649199866876237,-1.83468108634812
"486","Rv0137c",-0.481212676833333,1.14627734369231,-3.45452601211059,0.00301071139085917,0.0649199866876237,-1.8373591221292
"4059",NA,-0.610221500555557,4.42137181015385,-3.45274495482223,0.00302237441925431,0.0649199866876237,-1.84104660414038
"3225","Rv3842c",-0.755734734694445,2.20449536807692,-3.45189067442654,0.00302798445371379,0.0649199866876237,-1.8428151983437
"587","Rv1494",0.472683527222222,1.58849401992308,3.44543651740321,0.00307070371477357,0.0654567144668271,-1.8561749849042
"2592","Rv3271c",-0.737244073805555,1.99181574984615,-3.44143175227228,0.0030975105936424,0.0654567144668271,-1.86446278403039
"2454","Rv3149",-0.693134290916667,1.20589970884615,-3.44137264212951,0.00309790799417659,0.0654567144668271,-1.86458510075843
"1758","Rv2531c",-0.615088814111111,1.66282150253846,-3.44078422743753,0.00310186669301755,0.0654567144668271,-1.86580269119325
"3333","Rv0401",0.974906603972221,2.39613880446154,3.43811952946758,0.00311985693913466,0.0655781693873011,-1.87131628605427
"4045",NA,-0.545147126333335,3.739633212,-3.42706921742078,0.00319557129037391,0.0669072738922038,-1.89417384685328
"1301","Rv2137c",-0.607560984694444,1.805584251,-3.42325666487791,0.00322211424754421,0.0672005150460582,-1.90205748634729
"26","Rvnt15",2.61019483547222,3.72134153876923,3.42046401313192,0.0032416951354272,0.0673468446739914,-1.90783129875907
"4842",NA,-0.792316460805556,2.19636261269231,-3.41830206031251,0.00325693473411293,0.0674022014472792,-1.91230063474481
"5034",NA,-1.128919292,3.93842411115385,-3.41401497266108,0.00328736457282383,0.0677702850397528,-1.92116188117206
"3957","Rv0956",0.569820335138889,1.217396367,3.4101162219085,0.00331528235412747,0.0678260651303315,-1.92921892325357
"206","Rv1164",0.652083143083333,1.39920569623077,3.41010284338679,0.00331537855674382,0.0678260651303315,-1.92924656838911
"3585","Rv0625c",0.867692943611111,1.48600730892308,3.40634078455008,0.00334254082990468,0.0678974736776139,-1.93701973157445
"1252","Rv2091c",-0.563626424611112,1.19246212115385,-3.40611142481045,0.00334420392740486,0.0678974736776139,-1.9374935900783
"2161","Rv2896c",0.666893323027778,1.23403820723077,3.40131794280426,0.00337914975015056,0.0683480855124793,-1.94739577515852
"1163","Rv2010",0.625383251027778,1.04421677607692,3.39839675409797,0.00340062304793792,0.0683574895340933,-1.95342914450402
"1638","Rv2430c",-0.986706894555556,2.56145499184615,-3.39778714506595,0.00340512121373189,0.0683574895340933,-1.9546881134735
"5309",NA,-0.755293248694445,4.89993584323077,-3.38874317221041,0.00347255045993275,0.0694510091986551,-1.97336144185059
"2045","Rv2789c",-0.467095187805556,1.36961638669231,-3.38643469500073,0.00348997241458485,0.0695399707887539,-1.97812649891798
"3368","Rv0433",-0.626193906666667,1.02825512153846,-3.37902951597858,0.00354644458671453,0.0704034925362588,-1.99340828327324
"4499",NA,-0.767577728250001,2.95344070553846,-3.37538301659758,0.00357458412070644,0.070700261575596,-2.00093135491901
"4818",NA,-0.746058775222223,3.503700218,-3.37297931573667,0.0035932537877572,0.0707662190734135,-2.00588966252973
"61","Rv1027c",-0.613606251972222,0.973474030461538,-3.37115824649906,0.00360746229623473,0.0707662190734135,-2.00964572808506
"2378","Rv3084",0.490702805222222,0.962717557692308,3.36828145043088,0.0036300211724342,0.0707662190734135,-2.01557858668592
"4053",NA,-0.552594983027779,1.65524491676923,-3.36819140526308,0.00363072952335611,0.0707662190734135,-2.01576427412285
"5102",NA,0.608111484416667,1.95618441269231,3.35885437668552,0.00370492696681455,0.071950755587413,-2.03501404941134
"2963","Rv3609c",-0.60856941325,1.44745512315385,-3.35588730301027,0.00372881739042297,0.0721532895764155,-2.04112919660911
"4084",NA,-0.612276450611111,1.30922145492308,-3.35410096718615,0.00374327405176631,0.0721724781203864,-2.04481038223838
"4198",NA,-0.498606217861111,1.49239076169231,-3.34987579971895,0.00377768877319125,0.0725749527752871,-2.05351600539652
"4444",NA,-0.583319987444444,1.90043956961538,-3.34761590922262,0.00379622411027439,0.0726705758252525,-2.05817153224723
"4219",NA,-0.683103142583334,2.660651776,-3.34261767900296,0.0038375386844273,0.0732000261513535,-2.06846623185121
"4914",NA,-1.05286105955556,2.22182608653846,-3.33797525144105,0.00387630995501571,0.073677380705263,-2.07802561951612
"378","Rv1315",-0.519794793638889,1.46765118169231,-3.33247750432137,0.0039227250312921,0.0742961348682885,-2.08934311151703
"4065",NA,-0.630379693555556,2.18402570107692,-3.32826788725367,0.00395863559434219,0.0747122774143455,-2.09800659482307
"1187","Rv2034",-0.613543333388889,0.693609602230769,-3.319609541103,0.00403351985038462,0.0758584785896898,-2.11581930364345
"915","Rv1791",-0.651697495944444,1.265773806,-3.30712920428204,0.0041439257615364,0.0776623849015214,-2.14147965615316
"1802","Rv2570",0.765313401972222,1.66041907546154,3.30376885408003,0.00417415877058606,0.0779050318691295,-2.14838561372019
"4431",NA,-0.587035361694444,1.99112652669231,-3.30192091755722,0.00419087724022809,0.0779050318691295,-2.15218279150713
"4296",NA,-0.856623929805555,3.27705956623077,-3.30086316588693,0.00420047653174971,0.0779050318691295,-2.15435609773756
"1952","Rv2705c",0.832513675972223,2.41375647507692,3.29919255765598,0.00421568180084637,0.0779174291466778,-2.1577883348558
"2516","Rv3204",0.571968504083333,1.55649130838462,3.28412275139886,0.00435531780003449,0.0800838587476135,-2.18873373119771
"4609",NA,-0.753751720805555,2.65758914284615,-3.2833311593672,0.00436277737953417,0.0800838587476135,-2.19035847354577
"2064","Rv2806",-0.584991313805555,1.61100332476923,-3.27950427222794,0.00439901807743364,0.080285891108667,-2.19821206375218
"3188","Rv3809c",0.499769774611111,0.804053076846154,3.27843257447578,0.00440922014560729,0.080285891108667,-2.20041109044256
"3528","Rv0057",-0.465478059222222,1.737489845,-3.27645821211156,0.00442807624641339,0.080285891108667,-2.20446192801519
"1948","Rv2701c",0.593819989611111,1.33095369315385,3.27587113076752,0.00443369846420997,0.080285891108667,-2.20566636020133
"5187",NA,-0.463511636916667,1.60438382153846,-3.27411938785618,0.00445051596898486,0.0803190760732621,-2.20925990789299
"890","Rv1767",0.617282962138889,1.52163896376923,3.26516676636531,0.00453745136342392,0.0816132191542021,-2.22761938365514
"1821","Rv2588c",-0.542650682166667,1.974480431,-3.25317935133544,0.0046564804409982,0.083159684243966,-2.25218637566424
"4496",NA,-1.07890529863889,3.02389501923077,-3.25292181732528,0.0046590710724008,0.083159684243966,-2.25271396140082
"2076","Rv0277c",0.730572865833333,2.22296852030769,3.25183942315401,0.00466997480549137,0.083159684243966,-2.25493126607205
"5198",NA,-0.961339397194445,2.35782270615385,-3.24615614399158,0.00472764009360834,0.0837689878487247,-2.26657105139918
"3479","Rv0530A",-0.758009337694445,1.88732548692308,-3.24539183832827,0.0047354483802544,0.0837689878487247,-2.2681360830466
"4599",NA,-1.213779344,2.32170534138462,-3.24161616126632,0.00477420799654898,0.083952315353828,-2.27586621983444
"4831",NA,-0.7517604645,3.79824589515385,-3.24133203270729,0.00477713734755924,0.083952315353828,-2.27644785424299
"2873","Rv3527",-0.612679496138889,1.47877609215385,-3.23838893205228,0.00480758480412861,0.0842112893795077,-2.28247198947431
"2126","Rv2862A",-0.551774889722222,2.03372640392308,-3.23537324389832,0.0048389812622761,0.0843066306027577,-2.28864350051663
"4087",NA,-0.59429406525,1.52731315238462,-3.23484653661219,0.00484448548985996,0.0843066306027577,-2.28972126525437
"3041","Rv3679",-0.52849881375,1.08616277061538,-3.21964278287243,0.00500605049507151,0.0868363451572275,-2.32081544120563
"2968","Rv3615c",-1.45651269888889,1.56422784861538,-3.21015846099498,0.00510950834253013,0.0883450474708435,-2.34019633816811
"836","Rv1717",-0.536914119638889,1.23107938661538,-3.20079390986782,0.00521372061352158,0.0898570498021725,-2.35932011995848
"765","Rv1654",0.488308762166666,1.51815618076923,3.19444126354419,0.0052856012042742,0.0908039181247105,-2.37228605913618
"3357","Rv0423c",0.747906195944444,1.26498618707692,3.19282582512292,0.00530403468979665,0.0908294758380513,-2.37558229373414
"5107",NA,-0.748594055777778,2.74954707276923,-3.19029099446784,0.0053330865392249,0.0910361269116097,-2.38075375108682
"2581","Rv3261",0.70848902575,1.11222015169231,3.18577518797185,0.00538523014154673,0.0915266516003172,-2.38996440709189
"1142","Rv1991A",0.563873024388889,1.15160075576923,3.18359522674416,0.00541058079369487,0.0915266516003172,-2.39440969799143
"5200",NA,-0.718105526444444,1.66250363115385,-3.18338342128864,0.00541305010397399,0.0915266516003172,-2.39484156629452
"1886","Rvnt32",2.40846272852778,4.29504590084615,3.18070560865758,0.00544436466327038,0.0917666496702178,-2.40030102103
"2441","Rv0309",-0.971234527277778,2.38641207923077,-3.17898041114928,0.00546463338573516,0.0918195452900954,-2.40381775082536
"447","Rv1371",-0.594959048333334,1.13281092023077,-3.17628175554644,0.00549648755800114,0.092066166596519,-2.4093179464846
"3779","Rv0797",1.31006740638889,2.14327764538462,3.17168177595154,0.00555120500424519,0.092524777789024,-2.41869078933272
"3881","Rv0085",0.709716300138888,2.20759209469231,3.17108093093619,0.0055583915015048,0.092524777789024,-2.41991482876918
"5087",NA,-0.446322064472222,1.95355304476923,-3.16597648655891,0.00561981332086521,0.0932575832812308,-2.43031140709275
"5149",NA,-0.457072893861111,2.62966040338462,-3.16200394529094,0.00566807526235547,0.0937681586611893,-2.43839984816325
"3862","Rv0871",-0.450543543055555,1.72151930592308,-3.15640808396871,0.00573674907770522,0.0946122309430768,-2.44978945391759
"4886",NA,-0.803510657527779,3.02756186069231,-3.1518796952439,0.00579291937038249,0.0952455454762274,-2.45900286691922
"1334","Rv2164c",-0.480243933222222,1.19656607784615,-3.14564274357361,0.00587116642711102,0.0962155274453641,-2.47168733633505
"3758","Rv0776c",0.552189534027778,1.21615913876923,3.1424852593319,0.00591117343043827,0.0962155274453641,-2.47810660519097
"895","Rv0173",-0.579397330888889,1.26102114592308,-3.14185595886693,0.00591917887615419,0.0962155274453641,-2.47938580794532
"1964","Rv2716",-0.748220828583333,2.28818758907692,-3.13856487789915,0.00596121871740591,0.0962155274453641,-2.48607470311208
"5081",NA,-0.806685256944443,4.25038628984615,-3.13791344054396,0.00596957471711959,0.0962155274453641,-2.48739850329388
"4350",NA,-0.745833528222222,2.65921264823077,-3.137805558514,0.00597095962937473,0.0962155274453641,-2.48761772630571
"4502",NA,1.10025521469445,2.38678705538462,3.13729102701983,0.0059775691491243,0.0962155274453641,-2.48866326121266
"3250","Rv3864",-0.6117006005,1.20472499438462,-3.12957950859111,0.00607749212533172,0.0973979687780037,-2.50432816284678
"902","Rv1778c",-0.496970164361112,1.63166677961538,-3.12882371245131,0.00608737304862523,0.0973979687780037,-2.50586295251989
"4222",NA,-0.544951970777778,2.24092612869231,-3.12563202248407,0.0061292735207963,0.0976242748717158,-2.51234328893245
"105","Rv1072",-0.62807530325,1.21475479046154,-3.12497422303059,0.00613794414771795,0.0976242748717158,-2.51367866788094
"4152",NA,-0.595463027583333,2.56665293276923,-3.12266115196002,0.00616852883671041,0.0977235849204303,-2.518373812999
"4533",NA,-0.761998039805555,2.24635400576923,-3.12174739539928,0.00618065210597498,0.0977235849204303,-2.52022834815496
"4245",NA,-0.504325969583334,1.90915419207692,-3.11675220906108,0.00624733928356296,0.0982102390562693,-2.53036405922735
"156","Rv1119c",0.52284961725,1.62879544069231,3.11669725977277,0.00624807677578131,0.0982102390562693,-2.53047553413383
"2143","Rv0282",-0.615657693861111,1.72070382846154,-3.11478506550243,0.00627379411383178,0.0983261299711647,-2.53435447230465
"3602","Rv0637",-0.668792279055555,1.58810688115385,-3.11106639616188,0.00632410400774556,0.0984843990342846,-2.54189618907624
"1321","Rv2153c",0.706594512305555,2.17897583646154,3.11086690304199,0.00632681408307533,0.0984843990342846,-2.54230071098016
"3748","Rv0767c",0.676710376916667,1.11675327615385,3.10996984551313,0.00633901449007988,0.0984843990342846,-2.54411963763621
"5153",NA,-0.666315393611111,2.029562155,-3.10749295271204,0.006372821093625,0.0986814167522571,-2.54914124589242
"3761","Rvnt01",1.49587675391667,3.32642884023077,3.1063473292581,0.00638851709198381,0.0986814167522571,-2.55146352130199
"1129","Rv0193c",0.622930718388889,1.06804853461538,3.10448604385323,0.00641409895357853,0.0987918689401751,-2.55523604257601
"2540","Rv3223c",-0.64603941075,1.22576515915385,-3.10295517013031,0.00643521467734252,0.0988033072895528,-2.55833844440016
"1611","Rv2407",0.468097005138889,1.06695657915385,3.10056199771654,0.00646836064640785,0.0988033072895528,-2.56318756511414
"4644",NA,-0.383144297527777,1.91069132130769,-3.1004337256734,0.00647014195123751,0.0988033072895528,-2.56344744708799
"3214","Rv3832c",0.635408244194444,1.85506009346154,3.09862714288198,0.00649528087474852,0.0988803014240723,-2.5671073326906
"4261",NA,-0.457375770555555,1.84510290276923,-3.09742373186808,0.00651207955274207,0.0988803014240723,-2.56954497433658
"5350",NA,-0.890356764555555,5.230184203,-3.09412107565676,0.00655840071808854,0.0993023385563688,-2.57623362479832
"1604","Rv2401",-0.522468303277777,2.70015154015385,-3.0887563746002,0.00663433067615097,0.0998834845272402,-2.58709449319014
"1815","Rv2582",0.581341346083334,2.401314673,3.08770605813254,0.00664929676601398,0.0998834845272402,-2.5892202964772
"3020","RVnc0036a",-0.912543934500001,2.33878506907692,-3.08746843184464,0.00665268730899716,0.0998834845272402,-2.5897012177519
"3226","Rv3843c",-0.678709781777778,2.29134682623077,-3.08488163706107,0.00668970622482885,0.100096255112405,-2.59493589704952
"3311","Rv3917c",-0.620789110638889,1.04167420215385,-3.0838720912457,0.00670420813159579,0.100096255112405,-2.59697852163477
"2477","Rv3170",0.687891352194445,1.46827884784615,3.08132779833207,0.00674089281411568,0.100364404121278,-2.60212564551978
"810","Rv1694",-0.511318443638889,1.224955243,-3.0776908064791,0.00679367342135374,0.100852890727156,-2.60948138523345
"4874",NA,-0.650886915361112,1.59548757492308,-3.07547629607502,0.0068260083689523,0.100852890727156,-2.61395907348965
"5283",NA,-0.774332148638889,2.40721763984615,-3.0751934502848,0.00683014912946967,0.100852890727156,-2.6145309202373
"4794",NA,-0.437362391305555,2.51092451392308,-3.0728975685671,0.00686385096135996,0.101072091079366,-2.61917213465903
"1037","Rv1901",-0.396050396611111,0.910986537384615,-3.06482670922417,0.00698361965229173,0.102394019174205,-2.63548043322344
"5076",NA,-0.51908651275,1.920092455,-3.06262029969025,0.00701671577404435,0.102394019174205,-2.63993681287764
